id,iv,name,lat,lon,address,fileyear,city,statealpha,noclose,ivplus,ivneg
"1937",0,"MORTON GENERAL HOSPITAL",46.555679,-122.28036,"521 ADAMS ST",2013,"MORTON","WA",0,0,0
"1938",0,"QUINCY VALLEY HOSPITAL",47.23204,-119.86857,"908 10TH AVE SW",2013,"QUINCY","WA",0,0,0
"1939",0,"NORTH VALLEY HOSPITAL",48.706694,-119.43989,"16 W 2ND",2013,"TONASKET","WA",0,0,0
"194",0,"NORTH COAST HEALTH CARE CENTERS",38.441862,-122.70126,"151 SOTOYOME ST",2013,"SANTA ROSA","CA",0,0,0
"1940",0,"FERRY COUNTY MEMORIAL HOSPITAL",48.68264,-118.67367,"36 N KLONDIKE RD",2013,"REPUBLIC","WA",0,0,0
"194000",0,"DE PAUL HOSP",29.925674,-90.124421,"1040 CALHOUN ST",2013,"NEW ORLEANS","LA",0,0,0
"194004",0,"CPC BRENTWOOD HOSP",32.493904,-93.744497,"1800 IRVING PL",2013,"SHREVEPORT","LA",0,0,0
"194006",0,"CPC COLISEUM MEDICAL CENTER",29.924856,-90.092609,"3601 COLISEUM ST",2013,"NEW ORLEANS","LA",0,0,0
"194007",0,"NORTHLAKE BEHAVIORAL HEALTH SYSTEM",30.347507,-90.018186,"23515 HWY 190",2013,"MANDEVILLE","LA",0,0,0
"194008",0,"EASTERN LA MENTAL HEALTH SYSTEM",30.832647,-91.213363,"4502 HWY 951",2013,"JACKSON","LA",0,0,0
"194010",0,"CYPRESS HOSPITAL",30.220161,-92.05475,"302 DULLES DR",2013,"LAFAYETTE","LA",0,0,0
"194011",0,"WOODLAND HILLS HOSPITAL",32.515769,-92.204629,"6200 CYPRESS ST",2013,"WEST MONROE","LA",0,0,0
"194013",0,"PARKLAND HOSPITAL",30.420622,-91.130675,"2414 BUNKER HILL DR",2013,"BATON ROUGE","LA",0,0,0
"194014",0,"HSA GREENBRIER HOSP",30.456808,-90.137381,"201 GREENBRIER BLVD",2013,"COVINGTON","LA",0,0,0
"194015",0,"DEPAUL COVINGTON HOSPITAL",30.447454,-90.073066,"",2013,"COVINGTON","LA",0,0,0
"194016",0,"JO ELLEN SMITH PSYCHIATRIC HOSPITAL",29.938015,-90.006833,"4601 PATTERSON RD",2013,"NEW ORLEANS","LA",0,0,0
"194018",0,"CHARTER HOSP OF LAKE CHARLES",30.179925,-93.188487,"4250 5TH AVE S",2013,"LAKE CHARLES","LA",0,0,0
"194019",0,"NORTHSHORE PSYCHIATRIC HOSPITAL",30.285092,-89.743029,"104 MEDICAL CENTER DR",2013,"SLIDELL","LA",0,0,0
"194020",0,"BRENTWOOD HOSPITAL",32.502577,-93.739011,"1006 HIGHLAND AVE",2013,"SHREVEPORT","LA",0,0,0
"194021",0,"CHARIS HOSPITAL",30.384002,-91.102083,"9032 PERKINS RD",2013,"BATON ROUGE","LA",0,0,0
"194022",0,"CROSSROADS REGIONAL HOSPITAL",31.294769,-92.503609,"44 VERSAILLES BLVD",2013,"ALEXANDRIA","LA",0,0,0
"194023",0,"NEUROLOGICAL & BEHAVIORAL INSTITUTE OF",30.031138,-89.9719,"5610 READ BLVD",2013,"NEW ORLEANS","LA",0,0,0
"194024",0,"BAYOU OAKS HOSPITAL",29.598604,-90.715024,"8134 MAIN ST",2013,"HOUMA","LA",0,0,0
"194025",0,"CENTRAL LOUISIANA STATE HOSPITAL",31.323803,-92.436477,"242 W SHAMROCK ST",2013,"PINEVILLE","LA",0,0,0
"194027",0,"EAST LAKE HOSPITAL",30.0318,-89.972404,"5650 READ BLVD",2013,"NEW ORLEANS","LA",0,0,0
"194028",0,"CHARTER CYPRESS BEHAVIORAL HEALTH SYS",30.157942,-91.991027,"302 DULLES DR",2013,"LAFAYETTE","LA",0,0,0
"194029",0,"RIVER NORTH HOSPITAL",31.395126,-92.439182,"5505 SHREVEPORT HWY",2013,"PINEVILLE","LA",0,0,0
"194030",0,"RIVER BEND HOSP",29.995744,-90.182385,"4700 S I 10 SERVICE RD",2013,"METAIRIE","LA",0,0,0
"194031",0,"RIVER OAKS HOSPITAL",29.961282,-90.203097,"1525 RIVER OAKS W",2013,"HARAHAN","LA",0,0,0
"194032",0,"NORTH MONROE PAVILION",32.586025,-92.070311,"4402 US HWY 165 N",2013,"MONROE","LA",0,0,0
"194036",0,"BRENTWOOD BEHAVIORAL HEALTHCARE",32.502577,-93.739011,"1006 HIGHLAND AVE",2013,"SHREVEPORT","LA",0,0,0
"194054",0,"NORTHSIDE TREATMENT CTR",30.249431,-92.023737,"811 MARTIN LUTHER KING JR DR",2013,"LAFAYETTE","LA",0,0,0
"194056",0,"COMMUNITY CARE HOSPITAL",29.925661,-90.096035,"1421 GENERAL TAYLOR",2013,"NEW ORLEANS","LA",0,0,0
"194057",0,"CANE RIVER ADOLESCENT HOSP",31.753129,-93.074191,"720 KEYSER AVE",2013,"NATCHITOCHES","LA",0,0,0
"194058",0,"LAKEVIEW REGIONAL HOSPITAL",32.513978,-92.203457,"6200 CYPRESS ST",2013,"WEST MONROE","LA",0,0,0
"194059",0,"STONEWALL MEDICAL CENTER",32.289298,-93.825719,"960 HWY 171 S",2013,"STONEWALL","LA",0,0,0
"194060",0,"ST PATRICKS PSYCHIATRIC HOSPITAL",32.57813,-92.071771,"3421 MEDICAL PARK DR",2013,"MONROE","LA",0,0,0
"194062",0,"FOREST VIEW HOSPITAL",32.289298,-93.825719,"960 HWY 171 S",2013,"STONEWALL","LA",0,0,0
"194063",0,"BEHAVIORAL HOSPITAL OF KENNER",30.046578,-90.69956,"180 W ESPLANADE AVE 5TH FLOOR",2013,"KENNER","LA",0,0,0
"194064",0,"GREEN HILL HOSPITAL",32.289298,-93.825719,"960 HWY 171 S",2013,"STONEWALL","LA",0,0,0
"194065",0,"HEALTH PARADIGM MEDICAL CENTER",32.507239,-92.686841,"6990 HWY 80",2013,"RUSTON","LA",0,0,0
"194066",0,"BEHAVIORAL HOSPITAL OF BATON ROUGE",30.448442,-91.147884,"4040 NORTH BLVD",2013,"BATON ROUGE","LA",0,0,0
"194067",0,"EDGEWOOD HOSPITAL",32.902821,-92.254474,"160 MCVICKER",2013,"MARION","LA",0,0,0
"194068",0,"GREEN HILL HOSPITAL",32.289298,-93.825719,"960 HWY 171",2013,"STONEWALL","LA",0,0,0
"194069",0,"GREENBRIER BEHAVIORAL HEALTH",30.456808,-90.137381,"201 GREENBRIER BLVD",2013,"COVINGTON","LA",0,0,0
"194070",0,"GOLDEN AGE SENIOR CARE HOSPITAL",32.458451,-92.115353,"4310 S GRAND ST",2012,"MONROE","LA",0,0,0
"194071",0,"CYPRESS PSYCHIATRIC HOSPITAL",30.449417,-91.144859,"4363 CONVENTION ST",2013,"BATON ROUGE","LA",0,0,0
"194072",0,"BEHAVIORAL HOSPITAL OF SHREVEPORT",32.472765,-93.77076,"2025 DESOTO ST",2013,"SHREVEPORT","LA",0,0,0
"194073",0,"OCEANS HOSPITAL OF BROUSSARD",30.13789,-91.981062,"420 ALBERTSONS PARKWAY",2013,"BROUSSARD","LA",0,0,0
"194074",0,"SERENITY SPRINGS SPECIALTY HOSPITAL",32.775701,-92.40539,"309 N MAIN",2012,"FARMERVILLE","LA",0,0,0
"194075",0,"WESTEND HOSPITAL",30.231492,-92.67718,"1530 HWY 90 W",2013,"JENNINGS","LA",0,0,0
"194076",0,"WOODLANDS BEHAVIORAL CENTER",31.929008,-92.653279,"1400 W COURT ST",2013,"WINNFIELD","LA",0,0,0
"194077",0,"HEALTH PARADIGM HOSPITAL",32.50797,-92.691804,"146 SHAMAN RD",2012,"RUSTON","LA",0,0,0
"194078",0,"OPTIMA SPECIALTY HOSPITAL, LLC",30.184198,-92.09191,"1131 RUE DEBELIER",2012,"LAFAYETTE","LA",0,0,0
"194079",0,"RED RIVER BEHAVIORAL CENTER, LLC",32.54637,-93.704526,"2800 MELROSE AVE",2013,"BOSSIER CITY","LA",0,0,0
"194080",0,"MAGNOLIA BEHAVIORAL HEALTHCARE, LLC",30.758551,-89.851259,"64026 HWY 434(3RD FLOOR)",2012,"LACOMBE","LA",0,0,0
"194081",0,"OCEANS BEHAVIORAL HOSPITAL OF DERIDDER",30.841769,-93.310416,"1420 BLANKENSHIP DR",2013,"DERIDDER","LA",0,0,0
"194082",0,"JENNINGS SENIOR CARE HOSPITAL",30.239878,-92.662523,"1 HOSPITAL DR",2013,"JENNINGS","LA",0,0,0
"194084",0,"BEACON BEHAVIORAL HOSPITAL- NEW ORLEANS, INC",30.071252,-89.947802,"14500 HAYNES BLVD",2012,"NEW ORLEANS","LA",0,0,0
"194085",0,"COMPASS BEHAVIORAL CENTER OF CROWLEY",30.225676,-92.375884,"1526 NORTH AVE I",2012,"CROWLEY","LA",0,0,0
"194086",0,"OCEANS BEHAVIORAL HOSPITAL OF BATON ROUGE",30.513945,-91.11721,"11135 FLORIDA BLVD",2012,"BATON ROUGE","LA",0,0,0
"194087",0,"ALLEGIANCE HEALTH CENTER OF RUSTON, LLC",32.514005,-92.631701,"1401 EZELL ST",2013,"RUSTON","LA",0,0,0
"194088",0,"ST JAMES BEHAVIORAL HEALTH HOSPITAL, INC",30.046578,-90.69956,"3136 SOUTH ST LANDRY RD",2012,"GONZALES","LA",0,0,0
"194089",0,"GENESIS BEHAVIORAL HOSPITAL",30.29348,-91.907792,"606 LATIOLAIS RD",2013,"BREAUX BRIDGE","LA",0,0,0
"194090",0,"OCEANS BEHAVIORAL HOSPITAL OF LAKE CHARLES",30.176312,-93.222609,"302 W MCNEESE ST",2012,"LAKE CHARLES","LA",0,0,0
"194091",0,"OCEANS BEHAVIORAL HOSPITAL OF KENTWOOD",30.9367,-90.521728,"921 AVE G",2013,"KENTWOOD","LA",0,0,0
"194092",0,"ENDEAVOR SENIORCARE HOSPITAL",32.159083,-91.705766,"2106 LOOP RD",2013,"WINNSBORO","LA",0,0,0
"194093",0,"STONEWALL HOSPITAL",32.289298,-93.825719,"960 HWY 171 S",2013,"STONEWALL","LA",0,0,0
"194094",0,"PHYSICIANS BEHAVIORAL HOSPITAL",32.472765,-93.77076,"2025 DESOTO ST",2013,"SHREVEPORT","LA",0,0,0
"1941",0,"JEFFERSON HEALTHCARE HOSPITAL",48.105912,-122.79029,"834 SHERIDAN ST",2013,"PORT TOWNSEND","WA",0,0,0
"1942",0,"OKANOGAN-DOUGLAS DISTRICT HOSPITAL",48.106169,-119.78269,"577 HOSPITAL WAY",2013,"BREWSTER","WA",0,0,0
"1943",0,"FORKS COMMUNITY HOSPITAL",47.946552,-124.3928,"530 BOGACHIEL WAY",2013,"FORKS","WA",0,0,0
"1944",0,"PROVIDENCE MOUNT CARMEL HOSPITAL",48.541316,-117.89327,"982 E COLUMBIA",2013,"COLVILLE","WA",0,0,0
"1945",0,"WHITMAN HOSPITAL & MEDICAL CENTER",46.869193,-117.37466,"1200 W FAIRVIEW RD",2013,"COLFAX","WA",0,0,0
"1946",0,"MID-VALLEY HOSPITAL",48.404109,-119.54021,"810 JASMINE ST",2013,"OMAK","WA",0,0,0
"1947",0,"SUNNYSIDE COMMUNITY HOSPITAL",46.322223,-120.00706,"1016 TACOMA AVE",2013,"SUNNYSIDE","WA",0,0,0
"1948",0,"PULLMAN REGIONAL HOSPITAL",46.712472,-117.16967,"835 S BISHOP BLVD",2013,"PULLMAN","WA",0,0,0
"1949",0,"TRI-STATE MEMORIAL HOSPITAL",46.403635,-117.05506,"1221 HIGHLAND AVE",2013,"CLARKSTON","WA",0,0,0
"195",0,"KINDRED HOSPITAL - SAN FRANCISCO BAY AREA",37.716266,-122.13135,"2800 BENEDICT DR",2013,"SAN LEANDRO","CA",0,0,0
"1950",0,"KITTITAS VALLEY COMMUNITY HOSPITAL",46.987326,-120.53657,"603 S CHESTNUT",2013,"ELLENSBURG","WA",0,0,0
"1951",0,"LAKE CHELAN COMMUNITY HOSPITAL",47.845613,-120.01479,"503 E HIGHLAND",2013,"CHELAN","WA",0,0,0
"1952",0,"ENUMCLAW COMMUNITY HOSPITAL",47.208436,-121.98816,"1450 BATTERSBY AVE",2013,"ENUMCLAW","WA",0,0,0
"1953",0,"MASON GENERAL HOSPITAL",47.22503,-123.11499,"901 MT VIEW DR BLDG 1",2013,"SHELTON","WA",0,0,0
"1954",0,"LOURDES MEDICAL CENTER",46.23464,-119.09407,"520 N 4TH AVE",2013,"PASCO","WA",0,0,0
"1955",0,"SNOQUALMIE VALLEY HOSPITAL",47.514465,-121.82637,"9575 ETHAN WADE WAY SE",2013,"SNOQUALMIE","WA",0,0,0
"1956",0,"WHIDBEY GENERAL HOSPITAL",48.214367,-122.68611,"101 N MAIN ST",2013,"COUPEVILLE","WA",0,0,0
"1957",0,"NW REG HOSP FOR RESP AND COMPLEX CARE",47.488269,-122.29702,"12844 MILITARY RD S",2013,"SEATTLE","WA",0,0,0
"1958",0,"FIFTH AVENUE MEDICAL CENTER",47.705165,-122.32315,"10560 5TH AVE NE",2013,"SEATTLE","WA",0,0,0
"1959",0,"ST JOSEPHS HEALTHCARE SYSTEM",39.277692,-81.55206,"1824 MURDOCH AVE",2013,"PARKERSBURG","WV",0,0,0
"196",0,"VENCOR HOSPITAL-ORANGE COUNTY",33.762399,-117.99538,"200 HOSPITAL CIRCLE",2013,"WESTMINSTER","CA",0,0,0
"1960",0,"BROADDUS HOSPITAL ASSOCIATION, INC",39.143368,-80.062018,"MANSFIELD HILL",2013,"PHILIPPI","WV",0,0,0
"1961",0,"WEBSTER COUNTY MEMORIAL HOSPITAL",38.482331,-80.41039,"(MILLER MOUNTAIN DR)",2013,"WEBSTER SPRINGS","WV",0,0,0
"1962",0,"GUYAN VALLEY HOSPITAL",37.853972,-81.993323,"396 DINGESS ST",2013,"LOGAN","WV",0,0,0
"1963",0,"CALHOUN GENL HOSP CNTY INC",38.922864,-81.092334,"",2013,"GRANTSVILLE","WV",0,0,0
"1964",0,"SISTERVILLE GENERAL HOSPITAL",39.558992,-81.003403,"314 S WELLS ST",2013,"SISTERSVILLE","WV",0,0,0
"1966",0,"ROANE GENERAL HOSPITAL",38.811977,-81.367917,"200 HOSPITAL DR",2013,"SPENCER","WV",0,0,0
"1967",0,"GRAFTON CITY HOSP",39.344414,-80.023886,"RT 50 & MARKET ST",2013,"GRAFTON","WV",0,0,0
"1968",0,"BRAXTON COUNTY MEMORIAL HOSPITAL",38.661037,-80.748528,"100 HOYLMAN DR",2013,"GASSAWAY","WV",0,0,0
"1969",0,"MORGAN COUNTY WAR MEMORIAL HOSPITAL",39.623696,-78.220229,"1124 FAIRFAX ST",2013,"BERKELEY SPRINGS","WV",0,0,0
"197",0,"VENCOR HOSPITAL - ONTARIO",34.06882,-117.64375,"550 N MONTEREY AVE",2013,"ONTARIO","CA",0,0,0
"1970",0,"SUMMERS CNTY APPALACHIAN REG HOSPITAL",37.65061,-80.860301,"TERRACE ST",2013,"HINTON","WV",0,0,0
"1971",0,"HAMPSHIRE MEMORIAL HOSPITAL",39.348304,-78.758792,"549 CENTER AVE",2013,"ROMNEY","WV",0,0,0
"1972",0,"PRESTON MEMORIAL HOSPITAL",39.466395,-79.687294,"300 S PRICE ST",2013,"KINGWOOD","WV",0,0,0
"1973",0,"BOONE MEMORIAL HOSPITAL",38.050744,-81.804469,"701 MADISON AVE",2012,"MADISON","WV",0,0,0
"1974",0,"POCAHONTAS MEMORIAL HOSPITAL",38.200868,-80.108982,"RRW",2013,"BUCKEYE","WV",0,0,0
"1975",0,"POTOMAC VALLEY HOSPITAL",39.437936,-78.979902,"167 S MINERAL ST",2013,"KEYSER","WV",0,0,0
"1977",0,"PLATEAU MEDICAL CENTER",37.972149,-81.148878,"430 MAIN ST",2013,"OAK HILL","WV",0,0,0
"1978",0,"MONTGOMERY GENERAL HOSPITAL, INC",38.182817,-81.324114,"401 6TH AVE, FAYETTE COUNTY",2013,"MONTGOMERY","WV",0,0,0
"1979",0,"JEFFERSON MEDICAL CENTER",39.295947,-77.858248,"300 S PRESTON ST",2013,"RANSON","WV",0,0,0
"198",0,"KINDRED HOSPITAL -- LA MIRADA",33.917117,-118.01353,"14900 E IMPERIAL HWY",2013,"LA MIRADA","CA",0,0,0
"1981",0,"SELECT SPECIALTY HOSPITAL",38.347279,-81.627005,"501 MORRIS ST 3RD & 4TH FLOORS",2013,"CHARLESTON","WV",0,0,0
"1982",0,"CORNERSTONE HOSPITAL OF HUNTINGTON",38.431843,-82.401995,"2900 1ST AVE, 2E",2013,"HUNTINGTON","WV",0,0,0
"1983",0,"COLUMBIA ST MARY'S HOSPITAL MILWAUKEE",43.060655,-87.879839,"2323 N LAKE DR",2013,"MILWAUKEE","WI",0,0,0
"1984",0,"WHEATON FRANCISCAN HEALTHCARE- ALL SAINTS",42.73339,-87.825181,"3801 SPRING ST",2012,"RACINE","WI",0,0,0
"1985",0,"WHEATON FRANCISCAN INC - ELMBROOK MEMORIAL",43.061405,-88.152525,"19333 W NORTH AVE",2013,"BROOKFIELD","WI",0,0,0
"1986",0,"ST LUKES MEDICAL CTR INC",42.937339,-87.849921,"5900 S LAKE DR",2013,"CUDAHY","WI",0,0,0
"1987",0,"EAGLE RIVER MEMORIAL HOSPITAL",45.92731,-89.253659,"201 HOSPITAL RD",2013,"EAGLE RIVER","WI",0,0,0
"1989",0,"MAYO CLINIC HEALTH SYSTEM OAKRIDGE",44.577927,-91.218978,"13025 8TH ST",2013,"OSSEO","WI",0,0,0
"199",0,"KINDRED HOSPITAL BREA",33.934368,-117.89323,"875 N BREA BLVD",2013,"BREA","CA",0,0,0
"1990",0,"WILD ROSE COMMUNITY MEMORIAL HOSPITAL",44.183614,-89.246039,"601 GROVE AVE",2013,"WILD ROSE","WI",0,0,0
"1991",0,"ST JOSEPHS MEMORIAL HOSPITAL",43.648874,-90.345243,"400 WATER AVE",2013,"HILLSBORO","WI",0,0,0
"1992",0,"MAYO CLINIC HLTH SYSTM  FRANCISCAN HLTHCARE SPARTA",43.944686,-90.813962,"310 W MAIN ST",2013,"SPARTA","WI",0,0,0
"1994",0,"CHIPPEWA VALLEY HOSPITAL",44.620132,-91.963561,"1220 3RD AVE W",2013,"DURAND","WI",0,0,0
"1995",0,"AMERY REGIONAL MEDICAL CENTER",45.302016,-92.365354,"225 SCHOLL COURT",2013,"AMERY","WI",0,0,0
"1996",0,"ADAMS COUNTY MEMORIAL HOSPITAL",43.974073,-89.820894,"402 W LAKE ST",2013,"FRIENDSHIP","WI",0,0,0
"1997",0,"COMMUNITY MEMORIAL HOSPITAL",44.866526,-88.12832,"855 S MAIN ST",2013,"OCONTO FALLS","WI",0,0,0
"1998",0,"VICTORY MEDICAL CENTER",44.962271,-90.931294,"230 E 4TH AVE",2013,"STANLEY","WI",0,0,0
"1999",0,"MEMORIAL HOSPITAL OF LAFAYETTE CTY 230",42.683607,-90.110426,"800 CLAY ST",2013,"DARLINGTON","WI",0,0,0
"2",0,"UAB HIGHLANDS",33.495353,-86.807347,"1201 11TH AVE S",2013,"BIRMINGHAM","AL",0,0,0
"20",0,"NOLAND HOSPITAL ANNISTON, LLC",33.657125,-85.823303,"400 E 10TH ST, 4TH FLOOR",2013,"ANNISTON","AL",0,0,0
"200",0,"HERITAGE HOSPITAL",34.104748,-117.56631,"10841 WHITE OAK AVE",2013,"RANCHO CUCAMONGA","CA",0,0,0
"2000",0,"SACRED HEART HOSPITAL",45.473074,-89.725062,"216 N 7TH ST",2013,"TOMAHAWK","WI",0,0,0
"200001",0,"ST JOSEPH HOSPITAL",44.806698,-68.768596,"360 BROADWAY",2012,"BANGOR","ME",0,0,0
"200002",0,"MILES MEMORIAL HOSPITAL INC (LINCOLN COUNTY HC)",44.02612,-69.53066,"35 MILES ST",2013,"DAMARISCOTTA","ME",0,0,0
"200018",0,"AROOSTOOK MEDICAL CENTER,THE",46.678152,-68.008266,"140 ACADEMY ST",2012,"PRESQUE ISLE","ME",0,0,0
"200019",0,"SOUTHERN MAINE MEDICAL CENTER",43.478658,-70.492288,"1 MEDICAL CENTER DR",2013,"BIDDEFORD","ME",0,0,0
"200020",0,"YORK HOSPITAL",43.143672,-70.651089,"15 HOSPITAL DR",2013,"YORK","ME",0,0,0
"200021",0,"MID COAST HOSPITAL",43.909189,-69.906509,"123 MEDICAL CENTER DR",2013,"BRUNSWICK","ME",0,0,0
"200024",0,"CENTRAL MAINE MEDICAL CENTER",44.101806,-70.213633,"300 MAIN ST",2013,"LEWISTON","ME",0,0,0
"200025",0,"PARKVIEW ADVENTIST MEDICAL CENTER",43.895976,-69.970032,"329 MAIN ST",2012,"BRUNSWICK","ME",0,0,0
"200031",0,"CARY MEDICAL CENTER",46.878059,-68.009505,"163 VAN BUREN RD",2012,"CARIBOU","ME",0,0,0
"200033",0,"EASTERN MAINE MEDICAL CENTER",44.809891,-68.749818,"489 STATE ST",2013,"BANGOR","ME",0,0,0
"200034",0,"ST MARYS REGIONAL MEDICAL CENTER",44.101368,-70.200939,"CAMPUS AVE",2013,"LEWISTON","ME",0,0,0
"200037",0,"FRANKLIN MEMORIAL HOSPITAL",44.626496,-70.162931,"111 FRANKLIN HEALTH COMMONS",2013,"FARMINGTON","ME",0,0,0
"200040",0,"HENRIETTA D GOODALL HOSPITAL",43.44677,-70.766291,"25 JUNE ST",2013,"SANFORD","ME",0,0,0
"200041",0,"INLAND HOSPITAL",44.542576,-69.660275,"200 KENNEDY MEMORIAL DR",2012,"WATERVILLE","ME",0,0,0
"200050",0,"MAINE COAST MEMORIAL HOSPITAL",44.552502,-68.410569,"50 UNION ST",2013,"ELLSWORTH","ME",0,0,0
"200052",0,"NORTHERN MAINE MEDICAL CENTER",47.250422,-68.595262,"194 E MAIN ST",2012,"FORT KENT","ME",0,0,0
"200063",0,"PENOBSCOT BAY MEDICAL CENTER",44.145888,-69.088104,"6 GLEN COVE DR",2012,"ROCKPORT","ME",0,0,0
"2001",0,"MAYO CLINIC HEALTH SYSTEM  CHIPPEWA VALLEY",45.102555,-91.500563,"1501 THOMPSON ST",2013,"BLOOMER","WI",0,0,0
"2002",0,"BARRON MEMORIAL MED CTR MAYO HEALTH",45.397931,-91.840365,"1222 WOODLAND AVE",2013,"BARRON","WI",0,0,0
"2003",0,"TRI-COUNTY MEMORIAL HOSPITAL INC  150",44.36435,-91.318747,"1801 LINCOLN ST",2013,"WHITEHALL","WI",0,0,0
"2004",0,"CALUMET MEDICAL CTR INC",44.025334,-88.154398,"614 MEMORIAL DR",2013,"CHILTON","WI",0,0,0
"2005",0,"LADD MEMORIAL HOSPITAL  99",45.321878,-92.706465,"301 RIVER ST",2013,"OSCEOLA","WI",0,0,0
"2006",0,"EDGERTON HOSPITAL AND HEALTH SERVICES",42.838393,-89.07802,"11101 N SHERMAN RD",2013,"EDGERTON","WI",0,0,0
"2007",0,"TOMAH MEMORIAL HOSPITAL",43.98433,-90.514733,"321 BUTTS AVE",2013,"TOMAH","WI",0,0,0
"2008",0,"RIPON MEDICAL CENTER",43.834557,-88.83749,"933 NEWBURY ST",2013,"RIPON","WI",0,0,0
"2009",0,"GRANT REG HLTH CTR",42.844415,-90.708651,"507 S MONROE ST",2013,"LANCASTER","WI",0,0,0
"2010",0,"MEMORIAL HOSPITAL INC  171",44.556706,-90.607102,"216 SUNSET PL",2013,"NEILLSVILLE","WI",0,0,0
"2011",0,"MEMORIAL HEALTH CTR",45.135939,-90.353953,"135 S GIBSON ST",2013,"MEDFORD","WI",0,0,0
"2012",0,"FLAMBEAU HSPTL",45.931539,-90.441974,"98 SHERRY AVE, P0",2013,"PARK FALLS","WI",0,0,0
"2013",0,"NEW LONDON FAMILY MEDICAL CTR INC",44.381409,-88.732932,"1405 MILL ST",2013,"NEW LONDON","WI",0,0,0
"2014",0,"WAUPUN MEM HSPTL",43.631051,-88.745578,"620 W BROWN ST",2013,"WAUPUN","WI",0,0,0
"2015",0,"RUSK COUNTY MEMORIAL HOSPITAL  203",45.455492,-91.109443,"900 COLLEGE AVE W",2013,"LADYSMITH","WI",0,0,0
"2016",0,"ST MARYS HOSPITAL OF SUPERIOR NO 63",46.698219,-92.104131,"3500 TOWER AVE",2013,"SUPERIOR","WI",0,0,0
"2017",0,"PRAIRIE DU CHIEN MEMORIAL HSPTL",43.044045,-91.13819,"705 E TAYLOR ST",2013,"PRAIRIE DU CHIEN","WI",0,0,0
"2018",0,"BURNETT MEDICAL CENTER INC  205",45.775473,-92.686983,"257 W ST GEORGE AVE",2013,"GRANTSBURG","WI",0,0,0
"2019",0,"SPOONER HEALTH SYS",45.825974,-91.897187,"801 OAK ST",2013,"SPOONER","WI",0,0,0
"202",0,"SPECIALTY HOSP SO CA SAN GABRIEL",34.060533,-117.91673,"845 N LARK ELLEN AVE",2013,"WEST COVINA","CA",0,0,0
"2020",0,"BLACK RIVER MEM HSPTL",44.302435,-90.856218,"711 W ADAMS ST",2013,"BLACK RIVER FALLS","WI",0,0,0
"2021",0,"RIVERSIDE MEDICAL CTR INC",44.345323,-89.076479,"800 RIVERSIDE DR",2013,"WAUPACA","WI",0,0,0
"2022",0,"HUDSON HOSPITAL",44.961687,-92.719234,"405 STAGELINE RD",2013,"HUDSON","WI",0,0,0
"2023",0,"HAYWARD AREA MEM HSPTL",46.034117,-91.485178,"11040 N STATE RD 77",2013,"HAYWARD","WI",0,0,0
"2024",0,"ST CROIX REGIONAL MEDICAL CTR INC",45.409549,-92.643496,"204 S ADAMS ST",2013,"EUREKA CENTER","WI",0,0,0
"2025",0,"COLUMBUS COMM HSPTL INC",43.319036,-89.042937,"1515 PARK AVE",2013,"COLUMBUS","WI",0,0,0
"2026",0,"GOOD SAMARITAN HEALTH CTR",45.175867,-89.683196,"601 S CENTER AVE",2013,"MERRILL","WI",0,0,0
"2027",0,"MYRTLE WERTH HSPTL MAYO HS",44.881943,-91.901934,"2321 STOUT RD",2013,"MENOMONIE","WI",0,0,0
"2028",0,"RICHLAND HOSPITAL,THE",43.339184,-90.382322,"333 E 2ND ST",2013,"RICHLAND CENTER","WI",0,0,0
"2029",0,"INDIANHEAD MEDICAL CENTER",45.742192,-91.927548,"113 4TH AVE",2013,"SHELL LAKE","WI",0,0,0
"203",0,"VISTA SPECIALTY HOSPITAL OF SAN GABRIEL",34.063928,-117.96776,"14148 E FRANCISQUITO AVE",2013,"BALDWIN PARK","CA",0,0,0
"2030",0,"STOUGHTON HOSPITAL",42.920328,-89.209467,"900 RIDGE ST",2013,"STOUGHTON","WI",0,0,0
"203025",0,"HEALTHSOUTH/MAINE MEDICAL CENTER, LLC",43.665423,-70.291618,"335 BRIGHTON AVE, UNIT 201",2013,"PORTLAND","ME",0,0,0
"2031",0,"BOSCOBEL AREA HEALTH CARE",43.13293,-90.707648,"205 PARKER ST",2013,"BOSCOBEL","WI",0,0,0
"2032",0,"HOLY FAMILY HSPTL",45.118069,-92.553229,"535 HOSPITAL RD",2013,"NEW RICHMOND","WI",0,0,0
"2033",0,"SHAWANO MEDICAL CENTER",44.784074,-88.615514,"309 N BARTLETTE ST",2013,"SHAWANO","WI",0,0,0
"2034",0,"BALDWIN AREA MED CTR",44.9702,-92.374,"730 10TH AVE",2013,"BALDWIN","WI",0,0,0
"2035",0,"VERNON MEMORIAL HSPTL",43.551047,-90.889068,"507 S MAIN ST",2013,"VIROQUA","WI",0,0,0
"2036",0,"RIVER FALLS AREA HSPTL",44.86279,-92.603191,"1629 E DIVISION ST",2013,"RIVER FALLS","WI",0,0,0
"2037",0,"LANGLADE MEMORIAL HOSPITAL",45.140384,-89.140207,"112 E 5TH AVE",2013,"ANTIGO","WI",0,0,0
"2038",0,"REEDSBURG AREA MED CTR",43.553841,-89.994643,"2000 N DEWEY AVE",2013,"REEDSBURG","WI",0,0,0
