id,iv,name,lat,lon,address,fileyear,noclose,ivplus,ivneg
"1693",0,"BERLIN MEM HSPTL",43.97768,-88.944792,"225 MEMORIAL DR",2013,0,0,0
"1694",0,"BOND HEALTH CENTER INC",44.896058,-87.867107,"820 ARBUTUS AVE",2013,0,0,0
"1695",0,"DOOR COUNTY MEM HSPTL",44.832718,-87.355297,"323 S 18TH AVE",2013,0,0,0
"1696",0,"MEMORIAL MED CTR",46.566816,-90.886,"1615 MAPLE LN",2013,0,0,0
"1697",0,"NIOBRARA CO CRITICAL ACCESS HOSPITAL",42.762467,-104.45217,"921 BALLANCEE AVE",2013,0,0,0
"1699",0,"MEMORIAL HOSPITAL OF CONVERSE COUNTY",42.759351,-105.38127,"111 S 5TH ST",2013,0,0,0
"17",0,"PROVIDENCE SEWARD HOSPITAL",60.105003,-149.44666,"417 1ST ST",2013,0,0,0
"170",0,"PROMISE HOSPITAL OF EAST LOS ANGELES",34.039909,-118.21219,"443 S SOTO ST",2013,0,0,0
"1700",0,"WESTON COUNTY HEALTH SERVICES",43.848732,-104.18976,"1124 WASHINGTON BLVD",2013,0,0,0
"170001",0,"NEWMAN REGIONAL HEALTH",38.4123,-96.194875,"1201 W 12TH AVE",2013,0,0,0
"170006",0,"VIA CHRISTI HOSPITAL PITTSBURG INC",37.381699,-94.638944,"1 MT CARMEL WAY",2013,0,0,0
"170009",0,"SAINT JOHN HOSPITAL",39.283671,-94.903467,"3500 S 4TH ST",2013,0,0,0
"170010",0,"MERCY HOSPITAL INDEPENDENCE",37.224485,-95.716243,"800 W MYRTLE ST",2013,0,0,0
"170013",0,"HAYS MEDICAL CENTER",38.879396,-99.299218,"2220 CANTERBURY DR",2013,0,0,0
"170014",0,"RANSOM MEMORIAL HOSPITAL",38.597243,-95.268759,"1301 S MAIN ST",2013,0,0,0
"170017",0,"SUSAN B ALLEN MEMORIAL HOSPITAL",37.817439,-96.85852,"720 W CENTRAL ST",2013,0,0,0
"170020",0,"HUTCHINSON REGIONAL MEDICAL CENTER INC",38.0794,-97.89482,"1701 E 23RD AVE",2012,0,0,0
"170023",0,"ST CATHERINE HOSPITAL",37.969053,-100.86911,"401 E SPRUCE",2013,0,0,0
"170027",0,"PRATT REGIONAL MEDICAL CENTER",37.645126,-98.729284,"200 COMMODORE ST",2013,0,0,0
"170033",0,"CENTRAL KANSAS MEDICAL CENTER",38.366541,-98.78692,"3515 BROADWAY ST",2013,0,0,0
"170039",0,"SUMNER REGIONAL MEDICAL CENTER",37.277872,-97.394311,"1323 N A ST",2013,0,0,0
"170049",0,"OLATHE MEDICAL CENTER",38.854539,-94.822731,"20333 W 151ST ST",2013,0,0,0
"170058",0,"MERCY HOSPITAL-FORT SCOTT",37.808809,-94.705372,"401 WOODLAND HILLS BLVD",2013,0,0,0
"170068",0,"SOUTHWEST MEDICAL CENTER",37.054198,-100.92619,"315 W 15TH ST",2013,0,0,0
"170074",0,"GEARY COMMUNITY HOSPITAL",39.013994,-96.849878,"1102 ST MARY'S RD",2013,0,0,0
"170075",0,"MERCY HOSPITAL",38.205026,-97.520965,"218 E PACK ST",2013,0,0,0
"170086",0,"STORMONT-VAIL HEALTHCARE",39.051108,-95.695677,"1500 SW 10TH ST",2013,0,0,0
"170094",0,"COFFEY COUNTY HOSPITAL",38.202056,-95.738473,"801 N 4TH ST",2013,0,0,0
"1701",0,"HOT SPRINGS COUNTY MEMORIAL HOSPITAL",43.647423,-108.20042,"150 E ARAPAHOE",2013,0,0,0
"170105",0,"MCPHERSON HOSPITAL INC",38.377578,-97.672169,"1000 HOSPITAL DR",2013,0,0,0
"170109",0,"MIAMI COUNTY MEDICAL CENTER",38.570262,-94.854389,"2100 BAPTISTE DR",2013,0,0,0
"170110",0,"BOB WILSON MEMORIAL GRANT COUNTY HOSPITAL",37.583757,-101.35814,"415 N MAIN ST",2013,0,0,0
"170120",0,"LABETTE HEALTH",37.321072,-95.264269,"1902 S US HWY 59",2013,0,0,0
"170133",0,"CUSHING MEMORIAL HOSPITAL",39.307707,-94.918212,"711 MARSHALL ST",2012,0,0,0
"170140",0,"WELLINGTON HOSPITAL",37.257277,-97.397691,"924 S WASHINGTON AVE",2013,0,0,0
"170144",0,"HERTZLER REGIONAL MEDICAL CENTER",38.002683,-97.508897,"328 POPLAR ST",2013,0,0,0
"170145",0,"COFFEYVILLE REGIONAL MEDICAL CENTER",37.040404,-95.638389,"1400 W 4TH ST",2013,0,0,0
"170146",0,"PROVIDENCE MEDICAL CENTER",39.128602,-94.786739,"8929 PARALLEL PARKWAY",2013,0,0,0
"170150",0,"SOUTH CENTRAL KS  MED CENTER",37.070812,-97.040389,"6401 PATTERSON PARKWAY",2013,0,0,0
"170166",0,"MORTON COUNTY HOSPITAL",37.002052,-101.9048,"445 N HILLTOP",2012,0,0,0
"170171",0,"AUGUSTA MEDICAL COMPLEX INC",37.697499,-96.973777,"2101 DEARBORN",2013,0,0,0
"170176",0,"OVERLAND PARK REG MED CTR",38.93872,-94.723617,"10500 QUIVIRA RD",2013,0,0,0
"170180",0,"MEADOWBROOK REHABILITATION HOSPITAL",38.810773,-94.938061,"427 W MAIN ST",2012,0,0,0
"170183",0,"KANSAS SURGERY & RECOVERY CENTER",37.733091,-97.226256,"2770 N WEBB RD",2013,0,0,0
"170187",0,"SALINA SURGICAL HOSPITAL",38.83419,-97.609517,"401 S SANTA FE AVE",2013,0,0,0
"170188",0,"KANSAS CITY ORTHOPAEDIC INSTITUTE",38.927528,-94.626909,"3651 COLLEGE BLVD",2013,0,0,0
"170189",0,"SELECT SPECIALTY HOSPITAL WICHITA",37.694584,-97.299043,"550 N HILLSIDE 4 WEST",2013,0,0,0
"170190",0,"MANHATTAN SURGICAL HOSPITAL LLC",39.200642,-96.598352,"1829 COLLEGE AVE",2013,0,0,0
"170191",0,"GREAT BEND REGIONAL HOSPITAL",38.35525,-98.792198,"514 CLEVELAND ST",2013,0,0,0
"170193",0,"EMPORIA SURGICAL HOSPITAL",38.415945,-96.199963,"1602 W 15TH ST",2013,0,0,0
"170194",0,"DOCTORS HOSPITAL LLC",38.927439,-94.643107,"4901 COLLEGE BLVD",2013,0,0,0
"170196",0,"KANSAS SPINE HOSPITAL, LLC",37.743609,-97.226323,"3333 N WEBB RD",2013,0,0,0
"170197",0,"KANSAS MEDICAL CENTER LLC",37.723124,-97.122269,"1124 W 21ST ST",2013,0,0,0
"170198",0,"SUMMIT SURGICAL LLC",38.079481,-97.889394,"1818 E 23RD AVE",2013,0,0,0
"1702",0,"PLATTE COUNTY MEMORIAL HOSPITAL",42.047206,-104.96017,"201 14TH ST",2013,0,0,0
"1703",0,"WASHAKIE MEDICAL CENTER",44.013687,-107.94841,"400 S 15TH ST",2013,0,0,0
"1704",0,"COMMUNITY HOSPITAL",42.0843,-104.19214,"2000 CAMPBELL DR",2013,0,0,0
"1705",0,"JOHNSON CO MEMORIAL HOSP",44.349623,-106.7052,"497 W LOTT ST",2013,0,0,0
"1706",0,"NORTH BIG HORN HOSPITAL",44.828865,-108.3912,"1115 LN 12",2013,0,0,0
"1707",0,"POWELL HOSPITAL",44.75659,-108.76951,"777 AVE H",2013,0,0,0
"1708",0,"CROOK COUNTY MEMORIAL HOSPITAL",44.406375,-104.37578,"713 OAK ST",2013,0,0,0
"1709",0,"WEST PARK HOSPITAL DISTRICT",44.526059,-109.07375,"707 SHERIDAN AVE",2013,0,0,0
"171",0,"AURORA REGIONAL MEDICAL CENTER",39.689509,-104.83113,"1501 S POTOMAC",2013,0,0,0
"1710",0,"STAR VALLEY MEDICAL CENTER",42.716087,-110.93046,"110 HOSPITAL LN",2013,0,0,0
"171345",0,"PAWNEE  VALLEY COMMUNITY HOSPITAL",38.182902,-99.106585,"923 CARROLL AVE",2013,0,0,0
"172",0,"WEISBROD MEMORIAL COUNTY HOSPITAL",38.480928,-102.78447,"1208 LUTHER ST",2013,0,0,0
"172003",0,"WICHITA-AMG SPECIALTY HOSPITAL",37.654616,-97.242988,"8080 E PAWNEE",2012,0,0,0
"172004",0,"SPECIALTY HOSPITAL OF MID-AMERICA",38.94203,-94.662588,"6509 W 103RD ST",2013,0,0,0
"172005",0,"SELECT SPECIALTY HOSPITAL OF KS CITY",38.93872,-94.723617,"1731 N 90TH ST",2013,0,0,0
"172006",0,"SELECT SPECIALTY HOSPITAL OF TOPEKA",39.056338,-95.697481,"1700 SW 7TH ST",2013,0,0,0
"172007",0,"SELECT SPECIALTY HOSPITAL WICHITA",37.700134,-97.331687,"929 NORTH ST FRANCIS 5TH & 6TH FLOORS",2013,0,0,0
"173",0,"FAMILY HEALTH WEST HOSPITAL",39.161274,-108.73591,"300 W OTTLEY AVE",2013,0,0,0
"173025",0,"THE KANSAS REHABILITATION HOSPITAL",39.053984,-95.694468,"1504 SW 8TH AVE",2013,0,0,0
"173026",0,"MID AMERICA REHABILITATION HOSPITAL",38.92934,-94.652892,"5701 W 110TH ST",2013,0,0,0
"173027",0,"WESLEY REHABILITATION HOSPITAL",37.708777,-97.439,"8338 W 13TH ST",2013,0,0,0
"173028",0,"VIA CHRISTI REHABILITATION HOSPITAL INC",37.703987,-97.244634,"1151 N ROCK RD",2013,0,0,0
"173029",0,"HORIZON SPECIALTY HOSPITAL WICHITA",37.654508,-97.242584,"8100 E PAWNEE",2013,0,0,0
"173030",0,"HORIZON SPECIALTY HOSPITAL",38.94203,-94.662588,"6509 W 103RD ST",2013,0,0,0
"173031",0,"INTENSIVA HOSPITAL OF TOPEKA",39.056338,-95.697481,"1700 W 7TH ST",2013,0,0,0
"174",0,"EAST MORGAN COUNTY HOSPITAL DISTRICT",40.254519,-103.64935,"2400 W EDISON ST",2013,0,0,0
"174003",0,"MENNINGER CF MEM HOSP",39.057964,-95.75428,"5800 SW 6TH AVE",2013,0,0,0
"174004",0,"OSAWATOMIE STATE HOSPITAL PSYCHIATRIC",38.513434,-94.936776,"500 STATE HOSPITAL DR",2013,0,0,0
"174006",0,"LARNED STATE HOSPITAL",38.171373,-99.151055,"1301 KS HWY 264",2013,0,0,0
"174009",0,"KANSAS INSTITUTE",38.929536,-94.652503,"5808 W 110TH ST",2013,0,0,0
"174010",0,"RAINBOW MENTAL HLTH FACILITY",39.061063,-94.611264,"2205 W 36TH AVE",2013,0,0,0
"174012",0,"CHARTER WICHITA BEHAVIORAL HEALTH SYS",37.676585,-97.233581,"8901 E ORME",2013,0,0,0
"174013",0,"CPC GREAT PLAINS HOSPITAL",37.72262,-97.331729,"511 E 21ST ST",2013,0,0,0
"174014",0,"COLLEGE MEADOWS HOSPITAL",38.927277,-94.752765,"14425 COLLEGE BLVD",2012,0,0,0
"174015",0,"CHARTER BEHAVIORAL HEALTH SYSTEM OF KC",38.89945,-94.680269,"8000 W 127 ST",2013,0,0,0
"174016",0,"PRAIRIE VIEW INC",38.04277,-97.31303,"1901 E 1ST ST",2013,0,0,0
"174017",0,"TOPEKA STATE HOSPITAL",39.05867,-95.709184,"2700 W 6TH ST",2013,0,0,0
"174018",0,"PARKVIEW HOSPITAL OF TOPEKA",39.0586,-95.722027,"3707 SW 6TH ST",2013,0,0,0
"174019",0,"CEDAR RIDGE HOSPITAL",38.994222,-94.777901,"7405 RENNER RD",2013,0,0,0
"175",0,"HAXTUN HOSPITAL DISTRICT",40.641255,-102.63156,"235 W FLETCHER ST",2013,0,0,0
"176",0,"MELISSA MEMORIAL HOSPITAL",40.581422,-102.30345,"505 S BAXTER",2013,0,0,0
"177",0,"LINCOLN COMMUNITY HOSPITAL",39.138501,-103.47351,"",2013,0,0,0
"178",0,"RANGELY DISTRICT HOSPITAL",40.080304,-108.80394,"225 EAGLECREST",2013,0,0,0
"179",0,"CONEJOS COUNTY HOSPITAL",37.278397,-105.96092,"19021 STATE HWY 285 S",2013,0,0,0
"18",0,"SITKA COMMUNITY HOSPITAL",57.056073,-135.34052,"209 MOLLER",2013,0,0,0
"180",0,"WRAY COMMUNITY DISTRICT HOSPITAL",40.075367,-102.23407,"1017 W 7TH",2013,0,0,0
"180001",0,"ST ELIZABETH FT THOMAS",39.07764,-84.464069,"85 N GRAND AVE",2013,0,0,0
"180002",0,"WHITESBURG ARH HOSPITAL",37.113002,-82.813086,"240 HOSPITAL RD",2013,0,0,0
"180004",0,"MUHLENBERG COMMUNITY HOSPITAL",37.197163,-87.19125,"440 HOPKINSVILLE ST",2012,0,0,0
"180005",0,"HIGHLANDS REGIONAL MEDICAL CENTER",37.683324,-82.777775,"5000 KENTUCKY ROUTE 321",2013,0,0,0
"180011",0,"SAINT JOSEPH LONDON",37.132734,-84.083699,"1001 SAINT JOSEPH LN",2013,0,0,0
"180012",0,"HARDIN MEMORIAL HOSPITAL",37.710012,-85.874805,"913 N DIXIE AVE",2013,0,0,0
"180016",0,"JEWISH HOSPITAL - SHELBYVILLE",38.210652,-85.236121,"727 HOSPITAL DR",2013,0,0,0
"180017",0,"T J SAMSON COMMUNITY HOSPITAL",37.010715,-85.903259,"1301 N RACE ST",2013,0,0,0
"180018",0,"ST CLAIRE REGIONAL MEDICAL CENTER",38.17986,-83.442406,"222 MEDICAL CIRCLE",2013,0,0,0
"180019",0,"MEADOWVIEW REGIONAL MEDICAL CENTER",38.640088,-83.808556,"989 MEDICAL PARK DR",2013,0,0,0
"180024",0,"SPRING VIEW HOSPITAL",37.570438,-85.259788,"320 LORETTO RD",2012,0,0,0
"180025",0,"FLAGET MEMORIAL HOSPITAL (MEMBER OF SAINT JOSEPH H",37.870113,-85.52999,"4305 NEW SHEPHERDSVILLE RD",2013,0,0,0
"180027",0,"MURRAY-CALLOWAY COUNTY HOSPITAL",36.608679,-88.308657,"803 POPLAR ST",2013,0,0,0
"180029",0,"HAZARD ARH REGIONAL MEDICAL CENTER",37.279695,-83.22466,"100 MEDICAL CENTER DR",2013,0,0,0
"180035",0,"ST ELIZABETH MEDICAL CENTER",39.01497,-84.559903,"1 MEDICAL VILLAGE DR",2013,0,0,0
"180036",0,"OUR LADY OF BELLEFONTE HOSPITAL",38.508551,-82.694843,"1000 SAINT CHRISTOPHER DR",2013,0,0,0
"180044",0,"PIKEVILLE MEDICAL CENTER",37.470309,-82.521804,"911 BYPASS RD",2013,0,0,0
"180045",0,"ST ELIZABETH FLORENCE",39.01543,-84.633013,"4900 HOUSTON RD",2013,0,0,0
"180049",0,"BAPTIST HEALTH RICHMOND",37.732864,-84.275949,"801 EASTERN BYPASS",2013,0,0,0
"180050",0,"HARLAN APPALACHIAN REGIONAL HEALTHCARE HOSPITAL",36.810103,-83.31356,"81 BALL PARK RD",2013,0,0,0
"180051",0,"JENNIE STUART MEDICAL CENTER",36.860259,-87.495335,"320 W 18TH ST",2013,0,0,0
"180053",0,"FLEMING COUNTY HOSPITAL",38.420269,-83.757492,"55 FOUNDATION DR",2013,0,0,0
"180056",0,"METHODIST HOSPITAL",37.85385,-87.581263,"1305 N ELM ST",2013,0,0,0
"180060",0,"MCLEAN CO GENERAL HOSP INC",37.538935,-87.258332,"US HWY 81 N",2013,0,0,0
"180064",0,"SAINT JOSEPH MOUNT STERLING",38.061821,-83.94755,"225 FALCON DR",2013,0,0,0
"180066",0,"LOGAN MEMORIAL HOSPITAL",36.816003,-86.881442,"1625 NASHVILLE ST",2013,0,0,0
"180069",0,"WILLIAMSON ARH HOSPITAL",37.677151,-82.295262,"260 HOSPITAL DR",2013,0,0,0
"180070",0,"TWIN LAKES REGIONAL MEDICAL CENTER",37.471621,-86.287166,"910 WALLACE AVE",2013,0,0,0
"180078",0,"PAUL B HALL REGIONAL MEDICAL CENTER",37.814944,-82.814432,"625 JAMES S TRIMBLE BLVD",2013,0,0,0
"180079",0,"HARRISON MEMORIAL HOSPITAL",38.398828,-84.310143,"1210 KY HWY 36 E",2013,0,0,0
"180080",0,"BAPTIST REGIONAL MEDICAL CENTER",36.92253,-84.113332,"1 TRILLIUM WAY",2012,0,0,0
"180081",0,"METHODIST EVANGELICAL HOSP",38.245429,-85.749319,"315 E BROADWAY",2013,0,0,0
"180087",0,"TAYLOR REGIONAL HOSPITAL",37.366256,-85.339489,"1700 OLD LEBANON RD",2013,0,0,0
"180092",0,"CLARK REGIONAL MEDICAL CENTER",38.000044,-84.197064,"175 HOSPITAL DR",2012,0,0,0
"180093",0,"BAPTIST HEALTH MADISONVILLE",37.340988,-87.496345,"900 HOSPITAL DR",2013,0,0,0
"180095",0,"CRITTENDEN HEALTH SYSTEM",37.329122,-88.092386,"520 W GUM ST",2013,0,0,0
"180101",0,"GEORGETOWN COMMUNITY HOSPITAL",38.190776,-84.562079,"1140 LEXINGTON RD",2013,0,0,0
"180102",0,"LOURDES HOSPITAL",37.053665,-88.646681,"1530 LONE OAK RD",2013,0,0,0
"180104",0,"BAPTIST HEALTH PADUCAH",37.074041,-88.626243,"2501 KENTUCKY AVE",2013,0,0,0
"180105",0,"MONROE COUNTY MEDICAL CENTER",36.698743,-85.677361,"529 CAPP HARLAN RD",2013,0,0,0
"180106",0,"CLINTON COUNTY HOSPITAL, INC",36.700328,-85.156091,"723 BURKESVILLE RD",2013,0,0,0
"180116",0,"JACKSON PURCHASE MEDICAL CENTER",36.756945,-88.650841,"1099 MEDICAL CENTER CIRCLE",2013,0,0,0
"180117",0,"PARKWAY REGIONAL HOSPITAL",36.518555,-88.892035,"2000 HOLIDAY LN",2013,0,0,0
"180124",0,"GREENVIEW REGIONAL HOSPITAL",36.964557,-86.436713,"1801 ASHLEY CIRCLE",2013,0,0,0
"180128",0,"THREE RIVERS MEDICAL CENTER",38.092524,-82.604275,"2485 HWY 644",2013,0,0,0
"180132",0,"LAKE CUMBERLAND REGIONAL HOSPITAL",37.086374,-84.617375,"305 LANGDON ST",2013,0,0,0
"180137",0,"UNIVERSITY OF LOUISVILLE HOSPITAL",38.249087,-85.744883,"530 S JACKSON ST",2013,0,0,0
"180138",0,"BAPTIST HEALTH LAGRANGE",38.397401,-85.371692,"1025 NEW MOODY LN",2013,0,0,0
"180139",0,"KENTUCKY RIVER MEDICAL CENTER",37.56428,-83.370435,"540 JETT DR",2013,0,0,0
"180141",0,"UNIVERSITY OF LOUISVILLE HOSPITAL",38.249087,-85.744883,"530 S JACKSON ST",2013,0,0,0
"180144",0,"SELECT SPECIALTY HOSPITAL LEXINGTON",38.049773,-84.492222,"310 S LIMESTONE ST 3RD FLOOR",2013,0,0,0
"180146",0,"CARDINAL HILL SPECIALTY HOSPITAL",39.07764,-84.464069,"85 N GRAND AVE THREE CENTER 3RD FLR CENTER",2013,0,0,0
"180147",0,"COMMONWEALTH REGIONAL SPECIALTY HOSPITAL",36.99645,-86.430068,"250 PARK DR5TH FLOOR",2013,0,0,0
"180148",0,"OAK TREE HOSPITAL AT BAPTIST REGIONAL MEDICAL CTR",36.92253,-84.113332,"1 TRILLIUM WAY LOWER LEVEL",2013,0,0,0
"180150",0,"OAK TREE HOSPITAL AT BAPTIST HOSPITAL NORTHEAST",38.397401,-85.371692,"1025 NEW MOODY LN",2013,0,0,0
"181",0,"SEDGWICK COUNTY MEMORIAL HOSPITAL",40.993066,-102.26868,"900 CEDAR ST",2013,0,0,0
"181308",0,"BLUEGRASS COMMUNITY HOSPITAL",38.055111,-84.723754,"360 AMSDEN AVE",2013,0,0,0
"181324",0,"THE MEDICAL CENTER AT SCOTTSVILLE",36.762337,-86.216998,"456 BURNLEY RD",2013,0,0,0
"182",0,"SOUTHEAST COLORADO HOSPITAL",37.404156,-102.61254,"373 E 10TH AVE",2013,0,0,0
"182001",0,"KINDRED HOSPITAL LOUISVILLE",38.242003,-85.732165,"1313 SAINT ANTHONY PL",2013,0,0,0
"182002",0,"CONTINUING CARE HOSP AT ST JOSEPH EAST",37.99952,-84.441275,"150 N EAGLE CREEK DR 5TH FLOOR",2013,0,0,0
"182003",0,"SELECT SPECIALTY HOSPITAL LEXINGTON",38.049773,-84.492222,"310 S LIMESTONE ST 3RD FLOOR",2013,0,0,0
"182004",0,"SELECT SPECIALTY HOSPITAL-NORTHERN KENTUCKY",39.07764,-84.464069,"85 N GRAND AVE THREE CENTER 3RD FLR CENTER",2013,0,0,0
"182005",0,"COMMONWEALTH REGIONAL SPECIALTY HOSPITAL",36.99645,-86.430068,"250 PARK DR 5TH FLOOR",2013,0,0,0
"182006",0,"OAK TREE HOSP AT BAPT REGIONAL MED CTR",36.92253,-84.113332,"1 TRILLIUM WAY LOWER LEVEL",2013,0,0,0
"182007",0,"OAK TREE HOSPITAL AT BAPTIST HOSPITAL NORTHEAST",38.397401,-85.371692,"1025 NEW MOODY LN, 1ST FLOOR",2013,0,0,0
"183",0,"ESTES PARK MEDICAL CENTER",40.37227,-105.51104,"555 PROSPECT AVE",2013,0,0,0
"183025",0,"FRAZIER REHAB CENTER",38.249286,-85.750355,"220 ABRAHAM FLEXNER WAY",2013,0,0,0
"183026",0,"CARDINAL HILL REHABILITATION HOSPITAL",38.047547,-84.542727,"2050 VERSAILLES RD",2013,0,0,0
"183027",0,"HEALTHSOUTH NORTHERN KENTUCKY REHABILITATION HOSPI",39.012635,-84.56539,"201 MEDICAL VILLAGE DR",2013,0,0,0
"183028",0,"HEALTHSOUTH LAKEVIEW REHAB HOSPITAL OF CENTRAL KY",37.71407,-85.874455,"134 HEARTLAND DR",2013,0,0,0
"183029",0,"SOUTHERN KENTUCKY REHABILITATION HOSPITAL",36.957325,-86.446322,"1300 CAMPBELL LN",2013,0,0,0
"183030",0,"GATEWAY REHABILITATION HOSPITAL AT FLORENCE",39.008347,-84.655606,"5940 MERCHANTS ST",2013,0,0,0
"183031",0,"GATEWAY REHAB HOSPITAL AT NORTON HEALTHCARE PAVILI",38.245429,-85.749319,"315 E BROADWAY",2013,0,0,0
"184",0,"KIT CARSON COUNTY MEMORIAL HOSPITAL",39.303569,-102.27072,"286 16TH ST",2013,0,0,0
"184000",0,"CARITAS PEACE CENTER",38.218407,-85.708789,"2020 NEWBURG RD",2013,0,0,0
"184002",0,"WESTERN STATE HOSPITAL",36.862713,-87.449272,"2400 RUSSELLVILLE RD",2013,0,0,0
"184004",0,"EASTERN STATE HOSPITAL",38.059001,-84.499387,"1350 BULL LEA RD",2013,0,0,0
"184007",0,"THE BROOK HOSPITAL - DUPONT",38.237877,-85.632769,"1405 BROWNS LN",2013,0,0,0
"184008",0,"THE BROOK HOSPITAL - KMI",38.26568,-85.593657,"8521 LAGRANGE RD",2013,0,0,0
"184009",0,"THE RIDGE BEHAVIORAL HEALTH SYSTEM",38.005096,-84.441425,"3050 RIO DOSA DR",2013,0,0,0
"184011",0,"CHARTER BEHAVIORAL HEALTH SYS PADUCAH",37.059322,-88.636534,"435 BERGER RD",2013,0,0,0
"184012",0,"LINCOLN TRAIL BEHAVIORAL HEALTH SYSTEM",37.787762,-85.914785,"3909 S WILSON RD",2012,0,0,0
"184014",0,"CUMBERLAND HALL",36.861337,-87.493048,"270 WALTON WAY",2012,0,0,0
"184015",0,"CENTRAL STATE HOSPITAL",38.270881,-85.559228,"10510 LAGRANGE RD",2013,0,0,0
"184016",0,"RIVENDELL PSYCHIATRIC CENTER",36.999754,-86.381807,"1035 PORTER PIKE",2013,0,0,0
"184017",0,"RIVENDELL BEHAVIORAL HEALTH SERVICES",36.999754,-86.381807,"1035 PORTER PIKE",2012,0,0,0
"185",0,"MEMORIAL HOSPITAL",40.518921,-107.54631,"785 RUSSELL ST",2013,0,0,0
"186",0,"YUMA DISTRICT HOSPITAL",40.117405,-102.72391,"910 S MAIN ST",2013,0,0,0
"187",0,"SPANISH PEAKS REGIONAL HEALTH CENTER",37.603447,-104.82881,"23500 US HWY 160",2013,0,0,0
"188",0,"CLAGETT MEMORIAL HOSPITAL",39.53333,-107.77541,"707 E 5TH ST",2013,0,0,0
"189",0,"KREMMLING MEMORIAL HOSPITAL DISTRICT",40.057784,-106.39117,"212 S 4TH ST",2013,0,0,0
"19",0,"PETERSBURG MEDICAL CENTER",56.810049,-132.95718,"",2013,0,0,0
"190",0,"ST VINCENT GENERAL HOSPITAL DISTRICT",39.244555,-106.30254,"822 W 4TH ST",2013,0,0,0
"190001",0,"WASHINGTON ST TAMMANY  REGIONAL MEDICAL CENTER",30.778503,-89.868537,"433 PLAZA ST",2013,0,0,0
"190002",0,"LAFAYETTE GENERAL MEDICAL CENTER",30.202725,-92.018615,"1214 COOLIDGE AVE",2013,0,0,0
"190003",0,"DAUTERIVE HOSPITAL",30.007848,-91.795365,"600 N LEWIS ST",2013,0,0,0
"190004",0,"THIBODAUX REGIONAL MEDICAL CENTER",29.778504,-90.804563,"602 N ACADIA RD",2013,0,0,0
"190006",0,"UNIVERSITY HOSPITAL & CLINICS",30.214966,-92.04654,"2390 W CONGRESS",2013,0,0,0
"190007",0,"NATCHITOCHES REGIONAL MEDICAL CENTER",31.753482,-93.079226,"501 KEYSER AVE",2013,0,0,0
"190008",0,"TERREBONNE GENERAL MEDICAL CENTER",29.598622,-90.713955,"8166 MAIN ST",2013,0,0,0
"190009",0,"HUEY P LONG MEDICAL CENTER",31.32046,-92.440137,"352 HOSPITAL BLVD",2013,0,0,0
"190011",0,"E A CONWAY MEDICAL CENTER",32.449299,-92.105241,"4864 JACKSON ST",2013,0,0,0
"190013",0,"WEST CALCASIEU CAMERON HOSPITAL",30.23086,-93.368595,"701 E CYPRESS ST",2013,0,0,0
"190019",0,"CHRISTUS ST FRANCES CABRINI HOSPITAL",31.282588,-92.460689,"3330 MASONIC DR",2013,0,0,0
"190020",0,"LANE REGIONAL MEDICAL CENTER",30.649372,-91.140905,"6300 MAIN ST",2012,0,0,0
"190025",0,"SAVOY MEDICAL CENTER",30.641034,-92.417234,"801 POINCIANA AVE",2013,0,0,0
"190026",0,"RAPIDES REGIONAL MEDICAL CENTER",31.314731,-92.450221,"211 4TH ST",2013,0,0,0
"190033",0,"WELSH GENERAL HOSPITAL",30.23058,-92.817273,"410 SIMMONS ST",2013,0,0,0
"190034",0,"ABBEVILLE GENERAL HOSPITAL",29.972802,-92.107001,"118 N HOSPITAL DR",2013,0,0,0
"190044",0,"AMERICAN LEGION HOSPITAL",30.22601,-92.36254,"1305 CROWLEY RAYNE HWY",2012,0,0,0
"190045",0,"ST TAMMANY PARISH HOSPITAL",30.468932,-90.113951,"1202 S TYLER ST",2013,0,0,0
"190053",0,"JENNINGS AMERICAN LEGION HOSPITAL",30.237353,-92.663446,"1634 ELTON RD",2013,0,0,0
"190054",0,"IBERIA GENERAL HOSPITAL AND MEDICAL CENTER",29.988918,-91.785302,"2315 E MAIN ST",2012,0,0,0
"190060",0,"LAKE CHARLES MEMORIAL HOSPITAL",30.203488,-93.197281,"1701 OAK PARK BLVD",2013,0,0,0
"190065",0,"BATON ROUGE GENERAL MEDICAL CENTER",30.450348,-91.154613,"3600 FLORIDA ST",2012,0,0,0
"190075",0,"MERCY HOSPITAL",29.971982,-90.092659,"301 N JEFFERSON DAVIS PKWY",2013,0,0,0
"190079",0,"ST CHARLES PARISH HOSPITAL",29.92267,-90.373129,"1057 PAUL MAILLARD RD",2013,0,0,0
"190081",0,"WEST CARROLL MEMORIAL HOSPITAL",32.865431,-91.383216,"706 ROSS ST",2013,0,0,0
"190086",0,"NORTHERN LOUISIANA MEDICAL CENTER",32.515039,-92.633842,"401 E VAUGHN AVE",2013,0,0,0
"190088",0,"SPRINGHILL MEDICAL CENTER",33.011326,-93.442722,"2001 DOCTORS DR",2013,0,0,0
"190090",0,"WINN PARISH MEDICAL CENTER",31.925058,-92.645206,"301 W BOUNDARY ST",2013,0,0,0
"190095",0,"BOGALUSA COMMUNITY MEDICAL CENTER",30.778503,-89.868537,"433 PLAZA",2013,0,0,0
"190098",0,"LSU HEALTH SCIENCES CENTER - SHREVEPORT",32.481793,-93.761601,"1541 KINGS HWY",2013,0,0,0
